action_bypass_count,action_default_count,action_enter_loop_count,actual_working_set_ratio_max,actual_working_set_ratio_mean,actual_working_set_ratio_min,all_detached,capacity_model,capacity_target_relative_error_max,capacity_target_relative_error_mean,capacity_target_relative_error_min,correctness_pass_rate,effective_capacity_bytes_max,effective_capacity_bytes_mean,effective_capacity_bytes_min,eviction_to_refault_us_mean,evidence_class,experiment,final_pages_mean,final_pages_median,final_pages_p95,gpu_free_after_cleanup_mean,gpu_free_after_cpu_first_touch_mean,gpu_free_after_guard_max,gpu_free_after_guard_mean,gpu_free_after_guard_min,gpu_free_after_main_reserve_max,gpu_free_after_main_reserve_mean,gpu_free_after_main_reserve_min,gpu_free_after_managed_allocation_mean,gpu_free_after_phase_A_first_mean,gpu_free_after_phase_A_reuse_mean,gpu_free_after_phase_B_first_mean,gpu_free_after_phase_B_reuse_mean,gpu_free_before_cleanup_mean,gpu_free_initial_max,gpu_free_initial_mean,gpu_free_initial_min,guard_allocated_bytes_max,guard_allocated_bytes_mean,guard_allocated_bytes_min,main_reserve_allocated_bytes_max,main_reserve_allocated_bytes_mean,main_reserve_allocated_bytes_min,managed_working_set_bytes_max,managed_working_set_bytes_mean,managed_working_set_bytes_min,phase_A_first_ci95_high,phase_A_first_ci95_low,phase_A_first_count,phase_A_first_max,phase_A_first_mean,phase_A_first_median,phase_A_first_min,phase_A_first_p95,phase_A_first_stdev,phase_A_reuse_ci95_high,phase_A_reuse_ci95_low,phase_A_reuse_count,phase_A_reuse_max,phase_A_reuse_mean,phase_A_reuse_median,phase_A_reuse_min,phase_A_reuse_p95,phase_A_reuse_stdev,phase_B_first_ci95_high,phase_B_first_ci95_low,phase_B_first_count,phase_B_first_max,phase_B_first_mean,phase_B_first_median,phase_B_first_min,phase_B_first_p95,phase_B_first_stdev,phase_B_reuse_ci95_high,phase_B_reuse_ci95_low,phase_B_reuse_count,phase_B_reuse_max,phase_B_reuse_mean,phase_B_reuse_median,phase_B_reuse_min,phase_B_reuse_p95,phase_B_reuse_stdev,policy,ratio,refaulted_bytes,region_a_bytes_max,region_a_bytes_mean,region_a_bytes_min,region_b_bytes_max,region_b_bytes_mean,region_b_bytes_min,run_kind,runs,same_block_refault_count,selected_eviction_count,working_set_ratio_error_max,working_set_ratio_error_mean,working_set_ratio_error_min,xid_delta
0,0,0,0.95,0.9499999999999998,0.95,True,PHYSICALLY_RESERVED_GUARD_MODEL,6.86646e-05,6.86646e-05,6.86646e-05,1.0,8589344768.0,8589344768.0,8589344768.0,UNAVAILABLE,PROGRAM_TIMING|GPU_EXT_PREFETCH_DECISION_TRACE|GPU_EXT_CHUNK_TRACE,prefetch_matrix_stage4,,,,25066668032.0,8589344768.0,8589344768.0,8589344768.0,8589344768.0,9663086592.0,9663086592.0,9663086592.0,8589344768.0,4428595200.0,402063360.0,402063360.0,402063360.0,402063360.0,25091833856.0,25091833856.0,25091833856.0,1073741824.0,1073741824.0,1073741824.0,15428747264.0,15428747264.0,15428747264.0,8159875072.0,8159875072.0,8159875072.0,471.9670283198974,464.73560834676937,3,471.70047,468.3513183333334,468.017151,465.336334,471.33213809999995,3.195200715389293,11.773118128711358,11.762497871288643,3,11.771904,11.767808,11.768832,11.762688,11.7715968,0.004692557511634046,466.4395289288932,464.9225930711068,3,466.237427,465.681061,465.868805,464.936951,466.20056480000005,0.6702576473237731,11.788557530168548,11.78392246983145,3,11.788288,11.78624,11.78624,11.784192,11.788083199999999,0.002048000000000272,prefetch_always_max,0.95,UNAVAILABLE,4079937536.0,4079937536.0,4079937536.0,4079937536.0,4079937536.0,4079937536.0,timing,3,UNAVAILABLE,0,2.86122e-07,2.86122e-07,2.86122e-07,0
7782,0,0,0.95,0.95,0.95,True,PHYSICALLY_RESERVED_GUARD_MODEL,6.86646e-05,6.86646e-05,6.86646e-05,1.0,8589344768.0,8589344768.0,8589344768.0,UNAVAILABLE,PROGRAM_TIMING|GPU_EXT_PREFETCH_DECISION_TRACE|GPU_EXT_CHUNK_TRACE,prefetch_matrix_stage4,255.99550244153173,238.5,512.0,25066668032.0,8589344768.0,8589344768.0,8589344768.0,8589344768.0,9663086592.0,9663086592.0,9663086592.0,8589344768.0,4428595200.0,402063360.0,402063360.0,402063360.0,402063360.0,25091833856.0,25091833856.0,25091833856.0,1073741824.0,1073741824.0,1073741824.0,15428747264.0,15428747264.0,15428747264.0,8159875072.0,8159875072.0,8159875072.0,474.603516,474.603516,1,474.603516,474.603516,474.603516,474.603516,474.603516,0.0,11.768832,11.768832,1,11.768832,11.768832,11.768832,11.768832,11.768832,0.0,469.710846,469.710846,1,469.710846,469.710846,469.710846,469.710846,469.710846,0.0,11.790336,11.790336,1,11.790336,11.790336,11.790336,11.790336,11.790336,0.0,prefetch_always_max,0.95,UNAVAILABLE,4079937536.0,4079937536.0,4079937536.0,4079937536.0,4079937536.0,4079937536.0,trace,1,UNAVAILABLE,0,2.86122e-07,2.86122e-07,2.86122e-07,0
0,0,0,1.05,1.05,1.05,True,PHYSICALLY_RESERVED_GUARD_MODEL,6.86646e-05,6.86646e-05,6.86646e-05,1.0,8589344768.0,8589344768.0,8589344768.0,UNAVAILABLE,PROGRAM_TIMING|GPU_EXT_PREFETCH_DECISION_TRACE|GPU_EXT_CHUNK_TRACE,prefetch_matrix_stage4,,,,25093931008.0,8589344768.0,8589344768.0,8589344768.0,8589344768.0,9663086592.0,9663086592.0,9663086592.0,8589344768.0,4025942016.0,1507328.0,1507328.0,1507328.0,1507328.0,25091833856.0,25091833856.0,25091833856.0,1073741824.0,1073741824.0,1073741824.0,15428747264.0,15428747264.0,15428747264.0,9018810368.0,9018810368.0,9018810368.0,511.9698460656574,511.3113219343426,3,511.872009,511.640584,511.735809,511.313934,511.858389,0.29096868710394586,808.3717879969627,802.868324669704,3,807.996399,805.6200563333333,805.727234,803.136536,807.7694825,2.4317035970418712,542.7835593736909,540.4733172929757,3,542.807068,541.6284383333333,541.049866,541.028381,542.6313478,1.020779760607709,817.3191227840708,810.6353445492624,3,816.494568,813.9772336666666,814.710754,810.726379,816.3161865999999,2.9532253799008212,prefetch_always_max,1.05,UNAVAILABLE,4509405184.0,4509405184.0,4509405184.0,4509405184.0,4509405184.0,4509405184.0,timing,3,UNAVAILABLE,0,1.90748e-07,1.90748e-07,1.90748e-07,0
17818,0,0,1.05,1.05,1.05,True,PHYSICALLY_RESERVED_GUARD_MODEL,6.86646e-05,6.86646e-05,6.86646e-05,1.0,8589344768.0,8589344768.0,8589344768.0,77763.72266990291,PROGRAM_TIMING|GPU_EXT_PREFETCH_DECISION_TRACE|GPU_EXT_CHUNK_TRACE,prefetch_matrix_stage4,255.97148950499493,129.0,512.0,25093931008.0,8589344768.0,8589344768.0,8589344768.0,8589344768.0,9663086592.0,9663086592.0,9663086592.0,8589344768.0,4025942016.0,1507328.0,1507328.0,1507328.0,1507328.0,25091833856.0,25091833856.0,25091833856.0,1073741824.0,1073741824.0,1073741824.0,15428747264.0,15428747264.0,15428747264.0,9018810368.0,9018810368.0,9018810368.0,517.018616,517.018616,1,517.018616,517.018616,517.018616,517.018616,517.018616,0.0,819.257324,819.257324,1,819.257324,819.257324,819.257324,819.257324,819.257324,0.0,547.076111,547.076111,1,547.076111,547.076111,547.076111,547.076111,547.076111,0.0,827.580444,827.580444,1,827.580444,827.580444,827.580444,827.580444,827.580444,0.0,prefetch_always_max,1.05,432013312,4509405184.0,4509405184.0,4509405184.0,4509405184.0,4509405184.0,4509405184.0,trace,1,206,4711,1.90748e-07,1.90748e-07,1.90748e-07,0
19175,0,0,1.1,1.1,1.1,True,PHYSICALLY_RESERVED_GUARD_MODEL,6.86646e-05,6.86646e-05,6.86646e-05,1.0,8589344768.0,8589344768.0,8589344768.0,175513.14459854015,PROGRAM_TIMING|GPU_EXT_PREFETCH_DECISION_TRACE|GPU_EXT_CHUNK_TRACE,prefetch_matrix_stage4,255.9620338983051,74.0,512.0,25064570880.0,8589344768.0,8589344768.0,8589344768.0,8589344768.0,9663086592.0,9663086592.0,9663086592.0,8589344768.0,3757506560.0,1507328.0,1507328.0,1507328.0,1507328.0,25062473728.0,25062473728.0,25062473728.0,1073741824.0,1073741824.0,1073741824.0,15399387136.0,15399387136.0,15399387136.0,9448275968.0,9448275968.0,9448275968.0,657.674744,657.674744,1,657.674744,657.674744,657.674744,657.674744,657.674744,0.0,961.601562,961.601562,1,961.601562,961.601562,961.601562,961.601562,961.601562,0.0,725.757141,725.757141,1,725.757141,725.757141,725.757141,725.757141,725.757141,0.0,981.620728,981.620728,1,981.620728,981.620728,981.620728,981.620728,981.620728,0.0,prefetch_always_max,1.10,861929472,4724137984.0,4724137984.0,4724137984.0,4724137984.0,4724137984.0,4724137984.0,nsys,1,411,5287,3.81496e-07,3.81496e-07,3.81496e-07,0
0,0,0,1.1,1.1,1.1,True,PHYSICALLY_RESERVED_GUARD_MODEL,6.86646e-05,6.86646e-05,6.86646e-05,1.0,8589344768.0,8589344768.0,8589344768.0,UNAVAILABLE,PROGRAM_TIMING|GPU_EXT_PREFETCH_DECISION_TRACE|GPU_EXT_CHUNK_TRACE,prefetch_matrix_stage4,,,,25093931008.0,8589344768.0,8589344768.0,8589344768.0,8589344768.0,9663086592.0,9663086592.0,9663086592.0,8589344768.0,3757506560.0,1507328.0,1507328.0,1507328.0,1507328.0,25091833856.0,25091833856.0,25091833856.0,1073741824.0,1073741824.0,1073741824.0,15428747264.0,15428747264.0,15428747264.0,9448275968.0,9448275968.0,9448275968.0,539.5015677777229,533.695494222277,3,538.99469,536.598531,536.908813,533.89209,538.7861022999999,2.5654118343148804,845.8645494698508,836.6514418634827,3,845.533203,841.2579956666667,840.812561,837.428223,845.0611388,4.070808793323651,599.4398328578662,595.1435418088005,3,599.338013,597.2916873333334,596.948975,595.588074,599.0991092,1.8983148931340164,854.5996956495146,849.9240676838187,3,853.805054,852.2618816666667,853.065735,849.914856,853.7311221000001,2.0659247943558943,prefetch_always_max,1.10,UNAVAILABLE,4724137984.0,4724137984.0,4724137984.0,4724137984.0,4724137984.0,4724137984.0,timing,3,UNAVAILABLE,0,3.81496e-07,3.81496e-07,3.81496e-07,0
19169,0,0,1.1,1.1,1.1,True,PHYSICALLY_RESERVED_GUARD_MODEL,6.86646e-05,6.86646e-05,6.86646e-05,1.0,8589344768.0,8589344768.0,8589344768.0,158042.60539902677,PROGRAM_TIMING|GPU_EXT_PREFETCH_DECISION_TRACE|GPU_EXT_CHUNK_TRACE,prefetch_matrix_stage4,255.96202201471127,74.0,512.0,25093931008.0,8589344768.0,8589344768.0,8589344768.0,8589344768.0,9663086592.0,9663086592.0,9663086592.0,8589344768.0,3757506560.0,1507328.0,1507328.0,1507328.0,1507328.0,25091833856.0,25091833856.0,25091833856.0,1073741824.0,1073741824.0,1073741824.0,15428747264.0,15428747264.0,15428747264.0,9448275968.0,9448275968.0,9448275968.0,544.52124,544.52124,1,544.52124,544.52124,544.52124,544.52124,544.52124,0.0,858.690552,858.690552,1,858.690552,858.690552,858.690552,858.690552,858.690552,0.0,608.966675,608.966675,1,608.966675,608.966675,608.966675,608.966675,608.966675,0.0,870.258667,870.258667,1,870.258667,870.258667,870.258667,870.258667,870.258667,0.0,prefetch_always_max,1.10,861929472,4724137984.0,4724137984.0,4724137984.0,4724137984.0,4724137984.0,4724137984.0,trace,1,411,5284,3.81496e-07,3.81496e-07,3.81496e-07,0
0,0,0,0.95,0.9499999999999998,0.95,True,PHYSICALLY_RESERVED_GUARD_MODEL,6.86646e-05,6.86646e-05,6.86646e-05,1.0,8589344768.0,8589344768.0,8589344768.0,UNAVAILABLE,PROGRAM_TIMING|GPU_EXT_PREFETCH_DECISION_TRACE|GPU_EXT_CHUNK_TRACE,prefetch_matrix_stage4,,,,25066668032.0,8589344768.0,8589344768.0,8589344768.0,8589344768.0,9663086592.0,9663086592.0,9663086592.0,8589344768.0,4420206592.0,385286144.0,385286144.0,385286144.0,385286144.0,25091833856.0,25091833856.0,25091833856.0,1073741824.0,1073741824.0,1073741824.0,15428747264.0,15428747264.0,15428747264.0,8159875072.0,8159875072.0,8159875072.0,17548.859935736837,17321.44735626317,3,17547.21875,17435.153646000002,17405.154297,17353.087891,17533.0123047,100.48217906344068,11.786002350520837,11.772824316145828,3,11.784192,11.779413333333332,11.78112,11.772928,11.7838848,0.005822710479950602,17447.80450488934,17212.71502644399,3,17421.273438,17330.259765666666,17352.408203,17217.097656,17414.3869145,103.87421453883117,11.798498241928925,11.791048424737742,3,11.798528,11.794773333333334,11.793408,11.792384,11.798015999999999,0.00329169945975187,prefetch_none,0.95,UNAVAILABLE,4079937536.0,4079937536.0,4079937536.0,4079937536.0,4079937536.0,4079937536.0,timing,3,UNAVAILABLE,0,2.86122e-07,2.86122e-07,2.86122e-07,0
3984314,0,0,0.95,0.95,0.95,True,PHYSICALLY_RESERVED_GUARD_MODEL,6.86646e-05,6.86646e-05,6.86646e-05,1.0,8589344768.0,8589344768.0,8589344768.0,UNAVAILABLE,PROGRAM_TIMING|GPU_EXT_PREFETCH_DECISION_TRACE|GPU_EXT_CHUNK_TRACE,prefetch_matrix_stage4,0.0,0.0,0.0,25066668032.0,8589344768.0,8589344768.0,8589344768.0,8589344768.0,9663086592.0,9663086592.0,9663086592.0,8589344768.0,4420206592.0,385286144.0,385286144.0,385286144.0,385286144.0,25091833856.0,25091833856.0,25091833856.0,1073741824.0,1073741824.0,1073741824.0,15428747264.0,15428747264.0,15428747264.0,8159875072.0,8159875072.0,8159875072.0,24153.330078,24153.330078,1,24153.330078,24153.330078,24153.330078,24153.330078,24153.330078,0.0,11.793408,11.793408,1,11.793408,11.793408,11.793408,11.793408,11.793408,0.0,24124.800781,24124.800781,1,24124.800781,24124.800781,24124.800781,24124.800781,24124.800781,0.0,11.785216,11.785216,1,11.785216,11.785216,11.785216,11.785216,11.785216,0.0,prefetch_none,0.95,UNAVAILABLE,4079937536.0,4079937536.0,4079937536.0,4079937536.0,4079937536.0,4079937536.0,trace,1,UNAVAILABLE,0,2.86122e-07,2.86122e-07,2.86122e-07,0
0,0,0,1.05,1.05,1.05,True,PHYSICALLY_RESERVED_GUARD_MODEL,6.86646e-05,6.86646e-05,6.86646e-05,1.0,8589344768.0,8589344768.0,8589344768.0,UNAVAILABLE,PROGRAM_TIMING|GPU_EXT_PREFETCH_DECISION_TRACE|GPU_EXT_CHUNK_TRACE,prefetch_matrix_stage4,,,,25093931008.0,8589344768.0,8589344768.0,8589344768.0,8589344768.0,9663086592.0,9663086592.0,9663086592.0,8589344768.0,4017553408.0,1507328.0,1507328.0,1507328.0,1507328.0,25091833856.0,25091833856.0,25091833856.0,1073741824.0,1073741824.0,1073741824.0,15428747264.0,15428747264.0,15428747264.0,9018810368.0,9018810368.0,9018810368.0,19893.28096779374,19203.166948872924,3,19892.310547,19548.223958333332,19440.861328,19311.5,19847.165625100002,304.92666933326643,16254.063946349124,16035.658710317544,3,16219.992188,16144.861328333334,16178.564453,16036.027344,16215.8494145,96.5022871035126,19573.07936145972,19257.277409206945,3,19559.951172,19415.178385333333,19404.039062,19281.544922,19544.359961000002,139.53699653858487,16002.828708336485,15920.961005663514,3,16002.522461,15961.894857,15949.980469,15933.181641,15997.268261800002,36.17321952258395,prefetch_none,1.05,UNAVAILABLE,4509405184.0,4509405184.0,4509405184.0,4509405184.0,4509405184.0,4509405184.0,timing,3,UNAVAILABLE,0,1.90748e-07,1.90748e-07,1.90748e-07,0
6584620,0,0,1.05,1.05,1.05,True,PHYSICALLY_RESERVED_GUARD_MODEL,6.86646e-05,6.86646e-05,6.86646e-05,1.0,8589344768.0,8589344768.0,8589344768.0,2649731.7714837207,PROGRAM_TIMING|GPU_EXT_PREFETCH_DECISION_TRACE|GPU_EXT_CHUNK_TRACE,prefetch_matrix_stage4,0.0,0.0,0.0,25093931008.0,8589344768.0,8589344768.0,8589344768.0,8589344768.0,9663086592.0,9663086592.0,9663086592.0,8589344768.0,4017553408.0,1507328.0,1507328.0,1507328.0,1507328.0,25091833856.0,25091833856.0,25091833856.0,1073741824.0,1073741824.0,1073741824.0,15428747264.0,15428747264.0,15428747264.0,9018810368.0,9018810368.0,9018810368.0,27103.748047,27103.748047,1,27103.748047,27103.748047,27103.748047,27103.748047,27103.748047,0.0,23646.203125,23646.203125,1,23646.203125,23646.203125,23646.203125,23646.203125,23646.203125,0.0,26935.302734,26935.302734,1,26935.302734,26935.302734,26935.302734,26935.302734,26935.302734,0.0,23491.460938,23491.460938,1,23491.460938,23491.460938,23491.460938,23491.460938,23491.460938,0.0,prefetch_none,1.05,450887680,4509405184.0,4509405184.0,4509405184.0,4509405184.0,4509405184.0,4509405184.0,trace,1,215,4742,1.90748e-07,1.90748e-07,1.90748e-07,0
6912783,0,0,1.1,1.1,1.1,True,PHYSICALLY_RESERVED_GUARD_MODEL,6.86646e-05,6.86646e-05,6.86646e-05,1.0,8589344768.0,8589344768.0,8589344768.0,5840694.333804762,PROGRAM_TIMING|GPU_EXT_PREFETCH_DECISION_TRACE|GPU_EXT_CHUNK_TRACE,prefetch_matrix_stage4,0.0,0.0,0.0,25064570880.0,8589344768.0,8589344768.0,8589344768.0,8589344768.0,9663086592.0,9663086592.0,9663086592.0,8589344768.0,3749117952.0,1507328.0,1507328.0,1507328.0,1507328.0,25062473728.0,25062473728.0,25062473728.0,1073741824.0,1073741824.0,1073741824.0,15399387136.0,15399387136.0,15399387136.0,9448275968.0,9448275968.0,9448275968.0,31003.037109,31003.037109,1,31003.037109,31003.037109,31003.037109,31003.037109,31003.037109,0.0,27541.677734,27541.677734,1,27541.677734,27541.677734,27541.677734,27541.677734,27541.677734,0.0,30873.441406,30873.441406,1,30873.441406,30873.441406,30873.441406,30873.441406,30873.441406,0.0,27692.789062,27692.789062,1,27692.789062,27692.789062,27692.789062,27692.789062,27692.789062,0.0,prefetch_none,1.10,880803840,4724137984.0,4724137984.0,4724137984.0,4724137984.0,4724137984.0,4724137984.0,nsys,1,420,5297,3.81496e-07,3.81496e-07,3.81496e-07,0
0,0,0,1.1,1.1,1.1,True,PHYSICALLY_RESERVED_GUARD_MODEL,6.86646e-05,6.86646e-05,6.86646e-05,1.0,8589344768.0,8589344768.0,8589344768.0,UNAVAILABLE,PROGRAM_TIMING|GPU_EXT_PREFETCH_DECISION_TRACE|GPU_EXT_CHUNK_TRACE,prefetch_matrix_stage4,,,,25093931008.0,8589344768.0,8589344768.0,8589344768.0,8589344768.0,9663086592.0,9663086592.0,9663086592.0,8589344768.0,3749117952.0,1507328.0,1507328.0,1507328.0,1507328.0,25091833856.0,25091833856.0,25091833856.0,1073741824.0,1073741824.0,1073741824.0,15428747264.0,15428747264.0,15428747264.0,9448275968.0,9448275968.0,9448275968.0,20427.24653773399,20341.952680932678,3,20409.015625,20384.599609333334,20403.587891,20341.195312,20408.4728516,37.687064681983216,17145.517239021177,16850.696302312153,3,17075.382812,16998.106770666665,17071.230469,16847.707031,17074.9675777,130.26654120282706,20473.65893939753,20365.544185269137,3,20474.457031,20419.601562333333,20397.191406,20387.15625,20466.7304685,47.77047122402998,17490.308313162226,16933.601842837772,3,17417.046875,17211.955078,17279.583984,16939.234375,17403.3005859,245.98058456742106,prefetch_none,1.10,UNAVAILABLE,4724137984.0,4724137984.0,4724137984.0,4724137984.0,4724137984.0,4724137984.0,timing,3,UNAVAILABLE,0,3.81496e-07,3.81496e-07,3.81496e-07,0
6912616,0,0,1.1,1.1,1.1,True,PHYSICALLY_RESERVED_GUARD_MODEL,6.86646e-05,6.86646e-05,6.86646e-05,1.0,8589344768.0,8589344768.0,8589344768.0,5502757.20475,PROGRAM_TIMING|GPU_EXT_PREFETCH_DECISION_TRACE|GPU_EXT_CHUNK_TRACE,prefetch_matrix_stage4,0.0,0.0,0.0,25093931008.0,8589344768.0,8589344768.0,8589344768.0,8589344768.0,9663086592.0,9663086592.0,9663086592.0,8589344768.0,3749117952.0,1507328.0,1507328.0,1507328.0,1507328.0,25091833856.0,25091833856.0,25091833856.0,1073741824.0,1073741824.0,1073741824.0,15428747264.0,15428747264.0,15428747264.0,9448275968.0,9448275968.0,9448275968.0,28726.283203,28726.283203,1,28726.283203,28726.283203,28726.283203,28726.283203,28726.283203,0.0,24963.84375,24963.84375,1,24963.84375,24963.84375,24963.84375,24963.84375,24963.84375,0.0,28859.707031,28859.707031,1,28859.707031,28859.707031,28859.707031,28859.707031,28859.707031,0.0,25171.142578,25171.142578,1,25171.142578,25171.142578,25171.142578,25171.142578,25171.142578,0.0,prefetch_none,1.10,880803840,4724137984.0,4724137984.0,4724137984.0,4724137984.0,4724137984.0,4724137984.0,trace,1,420,5301,3.81496e-07,3.81496e-07,3.81496e-07,0
0,0,0,,,,True,UNKNOWN,,,,1.0,,,,UNAVAILABLE,PROGRAM_TIMING|GPU_EXT_PREFETCH_DECISION_TRACE|GPU_EXT_CHUNK_TRACE,trace_overhead,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,0,,,,,,,,,0,,,,,,,,,0,,,,,,,custom_no_policy,256M,UNAVAILABLE,,,,,,,timing,20,UNAVAILABLE,0,,,,0
0,343500,0,,,,True,UNKNOWN,,,,1.0,,,,UNAVAILABLE,PROGRAM_TIMING|GPU_EXT_PREFETCH_DECISION_TRACE|GPU_EXT_CHUNK_TRACE,trace_overhead,66.19654148471616,8.0,256.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,0,,,,,,,,,0,,,,,,,,,0,,,,,,,custom_no_policy,256M,UNAVAILABLE,,,,,,,trace,20,UNAVAILABLE,0,,,,0
0,0,0,,,,True,UNKNOWN,,,,1.0,,,,UNAVAILABLE,PROGRAM_TIMING|GPU_EXT_PREFETCH_DECISION_TRACE|GPU_EXT_CHUNK_TRACE,trace_semantics,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,0,,,,,,,,,0,,,,,,,,,0,,,,,,,prefetch_always_max_cycle_moe,64M,UNAVAILABLE,,,,,,,timing,1,UNAVAILABLE,0,,,,0
768,0,0,,,,True,UNKNOWN,,,,1.0,,,,UNAVAILABLE,PROGRAM_TIMING|GPU_EXT_PREFETCH_DECISION_TRACE|GPU_EXT_CHUNK_TRACE,trace_semantics,256.0,256.0,512.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,0,,,,,,,,,0,,,,,,,,,0,,,,,,,prefetch_always_max_cycle_moe,64M,UNAVAILABLE,,,,,,,trace,1,UNAVAILABLE,0,,,,0
